sc,LocId,hour_of_day,net_power_kw,net_energy_kwh
0,stn_172_Santaquin,9,26.33811226400325,5.062770468525207
0,stn_172_Santaquin,10,26.33811226400325,11.954576510939297
0,stn_172_Santaquin,11,26.33811226400325,11.22296228138363
0,stn_172_Santaquin,12,0.0,0.0
0,stn_172_Santaquin,13,26.33811226400325,12.31306748342155
0,stn_172_Santaquin,14,26.33811226400325,15.115149982619618
0,stn_172_Santaquin,15,0.0,0.0
0,stn_172_Santaquin,16,0.0,0.0
0,stn_172_Santaquin,17,0.0,0.0
0,stn_172_Santaquin,18,0.0,0.0
0,stn_172_Santaquin,19,0.0,0.0
0,stn_172_Santaquin,20,0.0,0.0
0,stn_172_Santaquin,21,0.0,0.0
0,stn_172_Santaquin,22,26.33811226400325,26.33811226400325
0,stn_172_Santaquin,23,26.33811226400325,26.33811226400325
0,stn_174_Eagle_Mountain,0,131.70308745065535,131.70308745065535
0,stn_174_Eagle_Mountain,1,131.70308745065535,11.658585461769047
0,stn_174_Eagle_Mountain,2,131.70308745065535,24.14556603262018
0,stn_174_Eagle_Mountain,3,90.60879707730486,1.0067644119698893
0,stn_174_Eagle_Mountain,4,103.90801743423378,103.90801743423378
0,stn_174_Eagle_Mountain,5,131.70308745065535,131.70308745065532
0,stn_174_Eagle_Mountain,6,131.70308745065535,67.52325603940488
0,stn_174_Eagle_Mountain,7,131.70308745065535,109.86232544842188
0,stn_174_Eagle_Mountain,8,131.70308745065535,66.43689078066402
0,stn_174_Eagle_Mountain,9,131.70308745065535,89.34695790598056
0,stn_174_Eagle_Mountain,10,131.70308745065535,131.70308745065535
0,stn_174_Eagle_Mountain,11,131.70308745065535,75.73176686351327
0,stn_174_Eagle_Mountain,12,131.70308745065535,89.81418880315562
0,stn_174_Eagle_Mountain,13,131.70308745065535,114.59062665025121
0,stn_174_Eagle_Mountain,14,131.70308745065535,89.88735718507195
0,stn_174_Eagle_Mountain,15,0.0,0.0
0,stn_174_Eagle_Mountain,16,0.0,0.0
0,stn_174_Eagle_Mountain,17,0.0,0.0
0,stn_174_Eagle_Mountain,18,0.0,0.0
0,stn_174_Eagle_Mountain,19,0.0,0.0
0,stn_174_Eagle_Mountain,20,0.0,0.0
0,stn_174_Eagle_Mountain,21,0.0,0.0
0,stn_174_Eagle_Mountain,22,131.70308745065535,131.70308745065535
0,stn_174_Eagle_Mountain,23,131.70308745065535,131.70308745065535
0,stn_181_South_Jordan,0,92.71816513174672,90.16833531098013
0,stn_181_South_Jordan,1,92.71816513174672,92.71816513174672
0,stn_181_South_Jordan,2,92.71816513174672,92.71816513174672
0,stn_181_South_Jordan,3,92.71816513174672,92.71816513174672
0,stn_181_South_Jordan,4,92.71816513174672,40.65248774033564
0,stn_181_South_Jordan,5,92.71816513174672,30.098189284326494
0,stn_181_South_Jordan,6,92.71816513174672,40.155114195288796
0,stn_181_South_Jordan,7,92.71816513174672,55.05917004147747
0,stn_181_South_Jordan,8,92.71816513174672,62.29867285467183
0,stn_181_South_Jordan,9,92.71816513174672,68.50194063541475
0,stn_181_South_Jordan,10,92.71816513174672,74.29735973340837
0,stn_181_South_Jordan,11,92.71816513174672,72.8262423027875
0,stn_181_South_Jordan,12,92.71816513174672,61.88937522544065
0,stn_181_South_Jordan,13,92.71816513174672,77.32567996042256
0,stn_181_South_Jordan,14,92.71816513174672,92.71816513174672
0,stn_181_South_Jordan,15,0.0,0.0
0,stn_181_South_Jordan,16,0.0,0.0
0,stn_181_South_Jordan,17,0.0,0.0
0,stn_181_South_Jordan,18,0.0,0.0
0,stn_181_South_Jordan,19,0.0,0.0
0,stn_181_South_Jordan,20,0.0,0.0
0,stn_181_South_Jordan,21,0.0,0.0
0,stn_181_South_Jordan,22,92.71816513174672,92.71816513174672
0,stn_181_South_Jordan,23,92.71816513174672,92.71816513174672
0,stn_185_Spanish_Fork,0,553.919543546215,553.919543546215
0,stn_185_Spanish_Fork,1,553.919543546215,553.9195435462151
0,stn_185_Spanish_Fork,2,553.919543546215,553.919543546215
0,stn_185_Spanish_Fork,3,553.919543546215,298.34387975347755
0,stn_185_Spanish_Fork,4,553.919543546215,375.0009394384417
0,stn_185_Spanish_Fork,5,553.919543546215,194.5654647047913
0,stn_185_Spanish_Fork,6,553.919543546215,410.20961186523823
0,stn_185_Spanish_Fork,7,553.919543546215,549.9811652657512
0,stn_185_Spanish_Fork,8,553.919543546215,528.4901513494855
0,stn_185_Spanish_Fork,9,553.919543546215,332.9678600665418
0,stn_185_Spanish_Fork,10,553.919543546215,377.8865191700683
0,stn_185_Spanish_Fork,11,553.919543546215,318.8701191247753
0,stn_185_Spanish_Fork,12,553.919543546215,306.0783872048589
0,stn_185_Spanish_Fork,13,553.919543546215,458.84329181492154
0,stn_185_Spanish_Fork,14,553.919543546215,358.9440599425244
0,stn_185_Spanish_Fork,15,0.0,0.0
0,stn_185_Spanish_Fork,16,0.0,0.0
0,stn_185_Spanish_Fork,17,0.0,0.0
0,stn_185_Spanish_Fork,18,0.0,0.0
0,stn_185_Spanish_Fork,19,0.0,0.0
0,stn_185_Spanish_Fork,20,0.0,0.0
0,stn_185_Spanish_Fork,21,0.0,0.0
0,stn_185_Spanish_Fork,22,553.919543546215,553.919543546215
0,stn_185_Spanish_Fork,23,553.919543546215,553.919543546215
0,stn_190_Sandy,0,0.0,0.0
0,stn_190_Sandy,1,0.0,0.0
0,stn_190_Sandy,2,85.11626987293745,85.11626987293745
0,stn_190_Sandy,3,129.0895700925733,86.20314625070745
0,stn_190_Sandy,4,59.96765716309133,59.96765716309133
0,stn_190_Sandy,5,129.0895700925733,43.24500598101216
0,stn_190_Sandy,6,129.0895700925733,70.53826272979319
0,stn_190_Sandy,7,129.0895700925733,84.55593474605541
0,stn_190_Sandy,8,129.0895700925733,83.58508360591426
0,stn_190_Sandy,9,129.0895700925733,80.6706410460557
0,stn_190_Sandy,10,129.0895700925733,64.65235968803096
0,stn_190_Sandy,11,129.0895700925733,100.24877451782659
0,stn_190_Sandy,12,129.0895700925733,87.67836278869675
0,stn_190_Sandy,13,129.0895700925733,129.0895700925733
0,stn_190_Sandy,14,129.0895700925733,88.03191516035243
0,stn_190_Sandy,15,0.0,0.0
0,stn_190_Sandy,16,0.0,0.0
0,stn_190_Sandy,17,0.0,0.0
0,stn_190_Sandy,18,0.0,0.0
0,stn_190_Sandy,19,0.0,0.0
0,stn_190_Sandy,20,0.0,0.0
0,stn_190_Sandy,21,0.0,0.0
0,stn_190_Sandy,22,129.0895700925733,129.0895700925733
0,stn_190_Sandy,23,129.0895700925733,129.0895700925733
0,stn_194_Uintah,0,3.851535018888917,3.851535018888917
0,stn_194_Uintah,1,3.851535018888917,3.851535018888917
0,stn_194_Uintah,2,3.851535018888917,3.851535018888917
0,stn_194_Uintah,3,3.851535018888917,3.851535018888917
0,stn_194_Uintah,4,3.851535018888917,3.851535018888917
0,stn_194_Uintah,5,3.851535018888917,3.851535018888917
0,stn_194_Uintah,6,3.851535018888917,3.851535018888917
0,stn_194_Uintah,7,3.851535018888917,3.8515350188889173
0,stn_194_Uintah,8,3.851535018888917,2.57089962510834
0,stn_194_Uintah,9,0.0,0.0
0,stn_194_Uintah,10,0.0,0.0
0,stn_194_Uintah,11,0.0,0.0
0,stn_194_Uintah,12,0.0,0.0
0,stn_194_Uintah,13,0.0,0.0
0,stn_194_Uintah,14,0.0,0.0
0,stn_194_Uintah,15,0.0,0.0
0,stn_194_Uintah,16,0.0,0.0
0,stn_194_Uintah,17,0.0,0.0
0,stn_194_Uintah,18,0.0,0.0
0,stn_194_Uintah,19,0.0,0.0
0,stn_194_Uintah,20,0.0,0.0
0,stn_194_Uintah,21,0.0,0.0
0,stn_194_Uintah,22,0.0,0.0
0,stn_194_Uintah,23,0.0,0.0
0,stn_195_Marriott_Slaterville,0,204.11234019196405,204.11234019196405
0,stn_195_Marriott_Slaterville,1,204.11234019196405,204.11234019196405
0,stn_195_Marriott_Slaterville,2,204.11234019196408,204.1123401919641
0,stn_195_Marriott_Slaterville,3,204.11234019196405,204.11234019196405
0,stn_195_Marriott_Slaterville,4,204.11234019196405,190.51461253985968
0,stn_195_Marriott_Slaterville,5,204.11234019196405,120.27405966064549
0,stn_195_Marriott_Slaterville,6,204.11234019196405,201.3393378099462
0,stn_195_Marriott_Slaterville,7,204.11234019196408,200.77577835248488
0,stn_195_Marriott_Slaterville,8,204.11234019196405,120.85912534523432
0,stn_195_Marriott_Slaterville,9,204.11234019196405,75.36295540463993
0,stn_195_Marriott_Slaterville,10,204.11234019196405,204.11234019196408
0,stn_195_Marriott_Slaterville,11,204.11234019196405,204.11234019196405
0,stn_195_Marriott_Slaterville,12,204.11234019196405,108.32281765525883
0,stn_195_Marriott_Slaterville,13,204.11234019196405,182.1125382553019
0,stn_195_Marriott_Slaterville,14,204.11234019196405,87.97454476580852
0,stn_195_Marriott_Slaterville,15,0.0,0.0
0,stn_195_Marriott_Slaterville,16,0.0,0.0
0,stn_195_Marriott_Slaterville,17,0.0,0.0
0,stn_195_Marriott_Slaterville,18,0.0,0.0
0,stn_195_Marriott_Slaterville,19,0.0,0.0
0,stn_195_Marriott_Slaterville,20,0.0,0.0
0,stn_195_Marriott_Slaterville,21,0.0,0.0
0,stn_195_Marriott_Slaterville,22,204.11234019196405,204.11234019196405
0,stn_195_Marriott_Slaterville,23,204.11234019196405,204.11234019196405
0,stn_198_West_Jordan,0,521.1249941512851,521.1249941512851
0,stn_198_West_Jordan,1,521.1249941512851,260.85201096128134
0,stn_198_West_Jordan,2,521.1249941512851,521.1249941512851
0,stn_198_West_Jordan,3,521.1249941512851,300.4268691272944
0,stn_198_West_Jordan,4,521.1249941512851,455.0947158724253
0,stn_198_West_Jordan,5,521.1249941512851,399.59079392770525
0,stn_198_West_Jordan,6,521.1249941512851,463.5166636254298
0,stn_198_West_Jordan,7,521.1249941512851,405.2878204704749
0,stn_198_West_Jordan,8,521.1249941512851,461.43303805219506
0,stn_198_West_Jordan,9,521.1249941512851,422.4047472804808
0,stn_198_West_Jordan,10,521.1249941512851,521.1249941512851
0,stn_198_West_Jordan,11,521.1249941512851,487.5159907448971
0,stn_198_West_Jordan,12,521.1249941512851,438.64431585535567
0,stn_198_West_Jordan,13,521.1249941512851,495.754649256846
0,stn_198_West_Jordan,14,521.1249941512851,426.4445766621657
0,stn_198_West_Jordan,15,0.0,0.0
0,stn_198_West_Jordan,16,0.0,0.0
0,stn_198_West_Jordan,17,0.0,0.0
0,stn_198_West_Jordan,18,0.0,0.0
0,stn_198_West_Jordan,19,0.0,0.0
0,stn_198_West_Jordan,20,0.0,0.0
0,stn_198_West_Jordan,21,0.0,0.0
0,stn_198_West_Jordan,22,431.7264193000037,431.7264193000037
0,stn_198_West_Jordan,23,263.8780670698016,263.8780670698016
0,stn_208_Cedar_Hills,0,0.0,0.0
0,stn_208_Cedar_Hills,1,0.0,0.0
0,stn_208_Cedar_Hills,2,0.0,0.0
0,stn_208_Cedar_Hills,3,0.0,0.0
0,stn_208_Cedar_Hills,4,0.0,0.0
0,stn_208_Cedar_Hills,5,0.0,0.0
0,stn_208_Cedar_Hills,6,0.0,0.0
0,stn_208_Cedar_Hills,7,0.0,0.0
0,stn_208_Cedar_Hills,8,0.0,0.0
0,stn_208_Cedar_Hills,9,17.389112532492952,4.381090296380915
0,stn_208_Cedar_Hills,10,17.389112532492952,3.434349725167324
0,stn_208_Cedar_Hills,11,17.389112532492952,3.439180034204205
0,stn_208_Cedar_Hills,12,17.389112532492952,10.312709793575733
0,stn_208_Cedar_Hills,13,0.0,0.0
0,stn_208_Cedar_Hills,14,17.389112532492952,5.612819100765824
0,stn_208_Cedar_Hills,15,0.0,0.0
0,stn_208_Cedar_Hills,16,0.0,0.0
0,stn_208_Cedar_Hills,17,0.0,0.0
0,stn_208_Cedar_Hills,18,0.0,0.0
0,stn_208_Cedar_Hills,19,0.0,0.0
0,stn_208_Cedar_Hills,20,0.0,0.0
0,stn_208_Cedar_Hills,21,0.0,0.0
0,stn_208_Cedar_Hills,22,17.389112532492952,17.389112532492952
0,stn_208_Cedar_Hills,23,17.389112532492952,17.389112532492952
0,stn_209_Woods_Cross,0,34.76588617901611,34.76588617901611
0,stn_209_Woods_Cross,1,0.0,0.0
0,stn_209_Woods_Cross,2,0.0,0.0
0,stn_209_Woods_Cross,3,34.76588617901611,34.76588617901611
0,stn_209_Woods_Cross,4,0.0,0.0
0,stn_209_Woods_Cross,5,0.0,0.0
0,stn_209_Woods_Cross,6,14.641032597343465,14.641032597343465
0,stn_209_Woods_Cross,7,0.0,0.0
0,stn_209_Woods_Cross,8,34.76588617901611,0.9753762511334438
0,stn_209_Woods_Cross,9,34.76588617901611,20.714673848330385
0,stn_209_Woods_Cross,10,34.76588617901611,17.469857804955517
0,stn_209_Woods_Cross,11,34.76588617901611,23.196571833887955
0,stn_209_Woods_Cross,12,34.76588617901611,20.00004174353955
0,stn_209_Woods_Cross,13,34.76588617901611,34.76588617901611
0,stn_209_Woods_Cross,14,34.76588617901611,34.76588617901611
0,stn_209_Woods_Cross,15,0.0,0.0
0,stn_209_Woods_Cross,16,0.0,0.0
0,stn_209_Woods_Cross,17,0.0,0.0
0,stn_209_Woods_Cross,18,0.0,0.0
0,stn_209_Woods_Cross,19,0.0,0.0
0,stn_209_Woods_Cross,20,0.0,0.0
0,stn_209_Woods_Cross,21,0.0,0.0
0,stn_209_Woods_Cross,22,34.76588617901611,34.76588617901611
0,stn_209_Woods_Cross,23,34.76588617901611,34.76588617901611
0,stn_213_Pleasant_Grove,0,0.0,0.0
0,stn_213_Pleasant_Grove,1,0.0,0.0
0,stn_213_Pleasant_Grove,2,0.0,0.0
0,stn_213_Pleasant_Grove,3,0.0,0.0
0,stn_213_Pleasant_Grove,4,0.0,0.0
0,stn_213_Pleasant_Grove,5,27.98925252078514,10.293825093755443
0,stn_213_Pleasant_Grove,6,0.0,0.0
0,stn_213_Pleasant_Grove,7,27.98925252078514,7.619296519547063
0,stn_213_Pleasant_Grove,8,27.98925252078514,27.98925252078514
0,stn_213_Pleasant_Grove,9,27.98925252078514,27.98925252078514
0,stn_213_Pleasant_Grove,10,27.98925252078514,27.98925252078514
0,stn_213_Pleasant_Grove,11,27.98925252078514,24.269034279021177
0,stn_213_Pleasant_Grove,12,27.98925252078514,27.989252520785136
0,stn_213_Pleasant_Grove,13,27.98925252078514,23.332151893021162
0,stn_213_Pleasant_Grove,14,27.98925252078514,18.721700019458446
0,stn_213_Pleasant_Grove,15,0.0,0.0
0,stn_213_Pleasant_Grove,16,0.0,0.0
0,stn_213_Pleasant_Grove,17,0.0,0.0
0,stn_213_Pleasant_Grove,18,0.0,0.0
0,stn_213_Pleasant_Grove,19,0.0,0.0
0,stn_213_Pleasant_Grove,20,0.0,0.0
0,stn_213_Pleasant_Grove,21,0.0,0.0
0,stn_213_Pleasant_Grove,22,27.98925252078514,27.98925252078514
0,stn_213_Pleasant_Grove,23,27.98925252078514,27.98925252078514
0,stn_217_Layton,0,348.7738683369374,334.7626177889871
0,stn_217_Layton,1,348.7738683369374,348.17528831511515
0,stn_217_Layton,2,348.7738683369374,348.77386833674086
0,stn_217_Layton,3,348.7738683369374,334.562593705968
0,stn_217_Layton,4,348.7738683369374,348.7738683369374
0,stn_217_Layton,5,348.7738683369374,348.7738683369374
0,stn_217_Layton,6,348.7738683369374,348.77386833693737
0,stn_217_Layton,7,348.7738683369374,272.6308089908752
0,stn_217_Layton,8,348.7738683369374,314.9655700911443
0,stn_217_Layton,9,348.7738683369374,235.48002938834944
0,stn_217_Layton,10,348.7738683369374,308.70689924484725
0,stn_217_Layton,11,348.7738683369374,173.10042636184747
0,stn_217_Layton,12,348.7738683369374,268.82636904575554
0,stn_217_Layton,13,348.7738683369374,177.52230819575723
0,stn_217_Layton,14,348.7738683369374,254.3975610003775
0,stn_217_Layton,15,0.0,0.0
0,stn_217_Layton,16,0.0,0.0
0,stn_217_Layton,17,0.0,0.0
0,stn_217_Layton,18,0.0,0.0
0,stn_217_Layton,19,0.0,0.0
0,stn_217_Layton,20,0.0,0.0
0,stn_217_Layton,21,0.0,0.0
0,stn_217_Layton,22,348.7738683369374,348.7738683369374
0,stn_217_Layton,23,348.7738683369374,348.7738683369374
0,stn_219_Salt_Lake_City,0,5070.548017888128,4304.021765940735
0,stn_219_Salt_Lake_City,1,5070.548017888128,4006.847971805592
0,stn_219_Salt_Lake_City,2,5070.548017888128,4553.279144338088
0,stn_219_Salt_Lake_City,3,5070.548017888128,4588.386653993987
0,stn_219_Salt_Lake_City,4,5070.548017888128,4155.144841426228
0,stn_219_Salt_Lake_City,5,5070.548017888128,3444.4765133692867
0,stn_219_Salt_Lake_City,6,5070.548017888128,2989.209371609198
0,stn_219_Salt_Lake_City,7,5070.548017888128,3976.081852768514
0,stn_219_Salt_Lake_City,8,5070.548017888128,4088.009573718013
0,stn_219_Salt_Lake_City,9,5070.548017888128,4365.662697895698
0,stn_219_Salt_Lake_City,10,5070.548017888128,4171.815092327552
0,stn_219_Salt_Lake_City,11,5070.548017888128,4599.938164684726
0,stn_219_Salt_Lake_City,12,5070.548017888128,3576.277708116749
0,stn_219_Salt_Lake_City,13,5070.548017888128,3461.6630914347506
0,stn_219_Salt_Lake_City,14,5070.548017888128,3899.0114198530864
0,stn_219_Salt_Lake_City,15,25.828737022511454,12.914368511255727
0,stn_219_Salt_Lake_City,16,25.828737022511454,25.828737022511454
0,stn_219_Salt_Lake_City,17,25.828737022511454,14.43040311517884
0,stn_219_Salt_Lake_City,18,0.0,0.0
0,stn_219_Salt_Lake_City,19,0.0,0.0
0,stn_219_Salt_Lake_City,20,0.0,0.0
0,stn_219_Salt_Lake_City,21,0.0,0.0
0,stn_219_Salt_Lake_City,22,5070.548017888128,5070.548017888126
0,stn_219_Salt_Lake_City,23,5070.548017888128,5070.5480178881335
0,stn_222_Roy,0,32.72032745214813,32.72032745214813
0,stn_222_Roy,1,32.72032745214813,32.72032745214813
0,stn_222_Roy,2,32.72032745214813,32.72032745214813
0,stn_222_Roy,3,32.72032745214813,32.72032745214813
0,stn_222_Roy,4,32.72032745214813,16.58738822226949
0,stn_222_Roy,5,32.72032745214813,25.049228460588928
0,stn_222_Roy,6,32.72032745214813,27.321473422543722
0,stn_222_Roy,7,32.72032745214813,20.78761093438908
0,stn_222_Roy,8,32.72032745214813,30.29854758978673
0,stn_222_Roy,9,32.72032745214813,32.72032745214813
0,stn_222_Roy,10,32.72032745214813,23.44074319947141
0,stn_222_Roy,11,32.72032745214813,17.933079833378336
0,stn_222_Roy,12,32.72032745214813,11.480990054321829
0,stn_222_Roy,13,32.72032745214813,22.367979405482416
0,stn_222_Roy,14,32.72032745214813,32.72032745214813
0,stn_222_Roy,15,0.0,0.0
0,stn_222_Roy,16,0.0,0.0
0,stn_222_Roy,17,0.0,0.0
0,stn_222_Roy,18,0.0,0.0
0,stn_222_Roy,19,0.0,0.0
0,stn_222_Roy,20,0.0,0.0
0,stn_222_Roy,21,0.0,0.0
0,stn_222_Roy,22,32.72032745214813,32.72032745214813
0,stn_222_Roy,23,32.72032745214813,32.72032745214813
0,stn_228_Payson,0,0.0,0.0
0,stn_228_Payson,1,36.51197666611103,36.51197666611103
0,stn_228_Payson,2,117.97046423134942,117.97046423134942
0,stn_228_Payson,3,0.0,0.0
0,stn_228_Payson,4,0.0,0.0
0,stn_228_Payson,5,0.0,0.0
0,stn_228_Payson,6,117.97046423134942,80.40204277279166
0,stn_228_Payson,7,117.97046423134942,70.6839698186167
0,stn_228_Payson,8,117.97046423134942,117.97046423134942
0,stn_228_Payson,9,117.97046423134942,117.97046423134942
0,stn_228_Payson,10,117.97046423134942,62.536505830997655
0,stn_228_Payson,11,117.97046423134942,102.88454769328958
0,stn_228_Payson,12,117.97046423134942,115.42079549370203
0,stn_228_Payson,13,117.97046423134942,60.25907835778922
0,stn_228_Payson,14,117.97046423134942,98.34148976618876
0,stn_228_Payson,15,0.0,0.0
0,stn_228_Payson,16,0.0,0.0
0,stn_228_Payson,17,0.0,0.0
0,stn_228_Payson,18,0.0,0.0
0,stn_228_Payson,19,0.0,0.0
0,stn_228_Payson,20,0.0,0.0
0,stn_228_Payson,21,0.0,0.0
0,stn_228_Payson,22,117.97046423134942,117.97046423134942
0,stn_228_Payson,23,117.97046423134942,117.97046423134945
0,stn_22_West_Haven,0,1000.0,430.1577691877893
0,stn_22_West_Haven,1,1000.0,488.21262919026157
0,stn_22_West_Haven,2,1000.0,411.37183998140847
0,stn_22_West_Haven,3,1000.0,751.9413492717479
0,stn_22_West_Haven,4,1000.0,795.6742396447933
0,stn_22_West_Haven,5,1000.0,542.2380869579571
0,stn_22_West_Haven,6,1000.0,718.3798423585383
0,stn_22_West_Haven,7,1000.0,449.20695704298896
0,stn_22_West_Haven,8,1000.0,593.1565283637962
0,stn_22_West_Haven,9,1000.0,460.30467053344387
0,stn_22_West_Haven,10,1000.0,791.0844851888114
0,stn_22_West_Haven,11,1000.0,703.5841716504241
0,stn_22_West_Haven,12,1000.0,572.5339582204632
0,stn_22_West_Haven,13,1000.0,844.8569526847836
0,stn_22_West_Haven,14,1000.0,625.6023471584557
0,stn_22_West_Haven,15,0.0,0.0
0,stn_22_West_Haven,16,0.0,0.0
0,stn_22_West_Haven,17,0.0,0.0
0,stn_22_West_Haven,18,0.0,0.0
0,stn_22_West_Haven,19,0.0,0.0
0,stn_22_West_Haven,20,0.0,0.0
0,stn_22_West_Haven,21,0.0,0.0
0,stn_22_West_Haven,22,1000.0,999.9999999999126
0,stn_22_West_Haven,23,1000.0,999.9999999999126
0,stn_236_Tooele,0,59.115518961906766,59.115518961906766
0,stn_236_Tooele,1,0.0,0.0
0,stn_236_Tooele,2,0.0,0.0
0,stn_236_Tooele,3,285.7530804277432,143.2734194922438
0,stn_236_Tooele,4,367.11451816876973,108.66294838403309
0,stn_236_Tooele,5,367.11451816876973,107.34942841412763
0,stn_236_Tooele,6,367.11451816876973,201.43693952813223
0,stn_236_Tooele,7,367.11451816876973,242.30401642631384
0,stn_236_Tooele,8,367.11451816876973,356.7041713597456
0,stn_236_Tooele,9,367.11451816876973,267.44607123773665
0,stn_236_Tooele,10,367.11451816876973,354.0807425150152
0,stn_236_Tooele,11,367.11451816876973,363.9065234769331
0,stn_236_Tooele,12,367.11451816876973,367.11451816876973
0,stn_236_Tooele,13,367.11451816876973,347.6173631719605
0,stn_236_Tooele,14,367.11451816876973,328.0257106667938
0,stn_236_Tooele,15,0.0,0.0
0,stn_236_Tooele,16,0.0,0.0
0,stn_236_Tooele,17,0.0,0.0
0,stn_236_Tooele,18,0.0,0.0
0,stn_236_Tooele,19,0.0,0.0
0,stn_236_Tooele,20,0.0,0.0
0,stn_236_Tooele,21,0.0,0.0
0,stn_236_Tooele,22,367.11451816876973,367.11451816876973
0,stn_236_Tooele,23,92.69064930311588,92.69064930311588
0,stn_23_Farr_West,0,238.61590439343323,238.6159043934332
0,stn_23_Farr_West,1,238.61590439343323,238.61590439343306
0,stn_23_Farr_West,2,238.61590439343323,238.61590439343323
0,stn_23_Farr_West,3,238.61590439343323,238.61590439343325
0,stn_23_Farr_West,4,238.61590439343323,238.53193776107545
0,stn_23_Farr_West,5,238.61590439343323,238.61590439343323
0,stn_23_Farr_West,6,238.61590439343323,238.61590439343323
0,stn_23_Farr_West,7,238.61590439343323,238.6159043934332
0,stn_23_Farr_West,8,238.61590439343323,238.61590439343323
0,stn_23_Farr_West,9,238.61590439343328,203.76078374510817
0,stn_23_Farr_West,10,238.61590439343323,185.9938111739952
0,stn_23_Farr_West,11,238.61590439343323,238.6159043934332
0,stn_23_Farr_West,12,238.61590439343323,172.8866259892236
0,stn_23_Farr_West,13,238.61590439343323,228.49901679186488
0,stn_23_Farr_West,14,238.61590439343323,238.61590439343323
0,stn_23_Farr_West,15,0.0,0.0
0,stn_23_Farr_West,16,0.0,0.0
0,stn_23_Farr_West,17,0.0,0.0
0,stn_23_Farr_West,18,0.0,0.0
0,stn_23_Farr_West,19,0.0,0.0
0,stn_23_Farr_West,20,0.0,0.0
0,stn_23_Farr_West,21,0.0,0.0
0,stn_23_Farr_West,22,154.21073060925283,154.21073060925283
